Ca_mV,N_mV,temp,K,K_mV,EC,N,time,pH,Ca,
-252.0,293.0,0.0,581.68,410.0,137.63,319.89,2015-04-02 13:06:51.887000,320.84,243.16,
-252.0,294.0,0.0,581.68,410.0,137.63,321.11,2015-04-02 13:06:52.892000,321.79,243.16,
-252.0,295.0,0.0,581.68,410.0,135.68,321.58,2015-04-02 13:06:53.920000,321.05,243.16,
-252.0,295.0,0.0,581.47,410.0,135.68,321.58,2015-04-02 13:06:54.926000,318.05,243.32,
-251.0,296.0,0.0,582.05,411.0,135.68,322.47,2015-04-02 13:06:55.930000,318.05,243.58,
-251.0,296.0,0.0,583.79,412.0,135.68,322.47,2015-04-02 13:06:56.992000,318.05,243.58,
-252.0,296.0,0.0,583.79,412.0,135.63,322.47,2015-04-02 13:06:57.999000,317.0,243.32,
-252.0,294.0,0.0,582.68,411.0,135.63,321.05,2015-04-02 13:06:59.003000,317.0,243.32,
-252.0,294.0,0.0,582.68,411.0,136.58,321.05,2015-04-02 13:07:00.090000,317.0,243.32,
-252.0,293.0,0.0,583.53,412.0,137.95,319.58,2015-04-02 13:07:01.096000,317.0,242.63,
-252.0,293.0,0.0,583.53,412.0,137.95,319.53,2015-04-02 13:07:02.102000,320.79,242.63,
-252.0,294.0,0.0,583.53,412.0,137.95,321.05,2015-04-02 13:07:03.195000,321.95,243.32,
-252.0,295.0,0.0,583.53,412.0,137.26,321.37,2015-04-02 13:07:04.201000,321.37,243.21,
-252.0,293.0,0.0,583.53,412.0,137.26,319.53,2015-04-02 13:07:05.206000,320.79,242.63,
-252.0,293.0,0.0,581.21,410.0,137.26,319.32,2015-04-02 13:07:06.295000,320.79,242.89,
-252.0,293.0,0.0,581.21,410.0,137.26,319.32,2015-04-02 13:07:07.301000,321.37,243.21,
-252.0,293.0,0.0,581.21,410.0,138.89,319.32,2015-04-02 13:07:08.306000,321.37,243.16,
-252.0,293.0,0.0,585.21,414.0,138.89,319.32,2015-04-02 13:07:09.388000,321.89,243.16,
-252.0,293.0,0.0,585.21,414.0,138.89,319.89,2015-04-02 13:07:10.392000,321.89,243.37,
-251.0,293.0,0.0,585.21,414.0,137.63,319.89,2015-04-02 13:07:11.397000,321.89,243.89,
-251.0,293.0,0.0,585.42,414.0,137.63,319.89,2015-04-02 13:07:12.489000,320.32,243.89,
-251.0,293.0,0.0,585.05,413.0,137.63,320.05,2015-04-02 13:07:13.495000,320.32,243.89,
-252.0,294.0,0.0,583.53,412.0,137.63,320.79,2015-04-02 13:07:14.499000,319.0,243.42,
-252.0,293.0,0.0,583.16,412.0,137.63,319.89,2015-04-02 13:07:15.566000,318.58,243.11,
-252.0,293.0,0.0,583.16,412.0,136.32,319.89,2015-04-02 13:07:16.578000,320.32,243.11,
-252.0,295.0,0.0,580.16,409.0,136.32,321.16,2015-04-02 13:07:17.584000,321.0,243.32,
-252.0,294.0,0.0,580.47,409.0,135.84,320.58,2015-04-02 13:07:18.726000,317.47,243.32,
-252.0,293.0,0.0,583.0,412.0,136.32,319.89,2015-04-02 13:07:19.739000,316.16,243.32,
-252.0,294.0,0.0,583.0,412.0,136.53,320.58,2015-04-02 13:07:20.745000,321.0,243.32,
-252.0,294.0,0.0,583.0,412.0,137.42,320.58,2015-04-02 13:07:21.850000,321.0,243.32,
-252.0,294.0,0.0,583.0,412.0,136.53,320.58,2015-04-02 13:07:22.855000,316.37,243.16,
-252.0,294.0,0.0,583.32,412.0,136.53,320.32,2015-04-02 13:07:23.859000,316.95,242.63,
-252.0,294.0,0.0,583.79,412.0,138.21,320.32,2015-04-02 13:07:24.904000,319.58,243.16,
-252.0,293.0,0.0,583.32,412.0,137.47,319.63,2015-04-02 13:07:25.912000,319.58,243.53,
-252.0,293.0,0.0,583.0,412.0,135.32,319.63,2015-04-02 13:07:26.917000,316.95,242.63,
-252.0,291.0,0.0,583.79,412.0,135.32,317.89,2015-04-02 13:07:27.976000,317.0,242.84,
-252.0,291.0,0.0,585.37,414.0,137.47,317.74,2015-04-02 13:07:28.982000,318.0,243.21,
-252.0,291.0,0.0,583.47,412.0,135.84,317.89,2015-04-02 13:07:29.987000,318.0,243.21,
-252.0,293.0,0.0,583.47,412.0,135.63,319.84,2015-04-02 13:07:31.052000,318.0,243.21,
-252.0,293.0,0.0,583.47,412.0,135.63,319.74,2015-04-02 13:07:32.057000,318.0,243.21,
-252.0,293.0,0.0,583.47,412.0,135.84,319.74,2015-04-02 13:07:33.062000,319.21,243.37,
-251.0,293.0,0.0,583.47,412.0,135.84,319.74,2015-04-02 13:07:34.188000,319.21,243.58,
-251.0,292.0,0.0,582.47,411.0,135.63,318.21,2015-04-02 13:07:35.193000,319.21,243.58,
-251.0,292.0,0.0,582.47,411.0,134.0,318.21,2015-04-02 13:07:36.198000,319.16,243.84,
-251.0,292.0,0.0,583.26,412.0,134.63,318.21,2015-04-02 13:07:37.258000,319.16,243.84,
-251.0,291.0,0.0,583.26,412.0,134.63,317.84,2015-04-02 13:07:38.265000,318.0,243.84,
-252.0,293.0,0.0,583.26,412.0,134.63,319.79,2015-04-02 13:07:39.270000,318.0,243.32,
-252.0,294.0,0.0,583.26,412.0,134.63,320.58,2015-04-02 13:07:40.306000,318.0,243.26,
-252.0,293.0,0.0,583.26,412.0,134.63,319.79,2015-04-02 13:07:41.312000,318.0,243.26,
-252.0,293.0,0.0,585.58,414.0,136.95,319.47,2015-04-02 13:07:42.318000,318.74,243.26,
-252.0,293.0,0.0,585.79,414.0,136.58,319.47,2015-04-02 13:07:43.463000,320.11,243.26,
-252.0,293.0,0.0,582.21,411.0,135.84,319.47,2015-04-02 13:07:44.471000,320.11,243.26,
-252.0,293.0,0.0,582.21,411.0,135.84,319.47,2015-04-02 13:07:45.476000,318.74,243.11,
-252.0,293.0,0.0,584.79,413.0,135.84,319.53,2015-04-02 13:07:46.507000,318.74,243.0,
-252.0,294.0,0.0,584.79,413.0,135.84,320.47,2015-04-02 13:07:47.513000,319.0,243.0,
-252.0,294.0,0.0,584.11,413.0,135.84,320.58,2015-04-02 13:07:48.518000,319.0,242.53,
-252.0,294.0,0.0,584.11,413.0,135.21,320.58,2015-04-02 13:07:49.567000,317.47,243.0,
-252.0,294.0,0.0,584.11,413.0,136.26,320.79,2015-04-02 13:07:50.574000,318.47,243.0,
-252.0,294.0,0.0,584.11,413.0,136.26,320.58,2015-04-02 13:07:51.579000,318.47,243.37,
-252.0,294.0,0.0,584.11,413.0,136.26,320.58,2015-04-02 13:07:52.663000,318.47,243.37,
-252.0,294.0,0.0,584.68,413.0,136.79,320.47,2015-04-02 13:07:53.672000,318.47,243.37,
-252.0,293.0,0.0,584.95,413.0,136.79,319.58,2015-04-02 13:07:54.677000,318.47,243.37,
-252.0,293.0,0.0,584.95,413.0,135.95,319.58,2015-04-02 13:07:55.741000,316.89,243.37,
-252.0,293.0,0.0,584.79,413.0,137.05,319.58,2015-04-02 13:07:56.747000,320.84,243.05,
-252.0,293.0,0.0,584.79,413.0,137.05,319.58,2015-04-02 13:07:57.752000,320.84,242.95,
-252.0,293.0,0.0,584.79,413.0,136.05,319.58,2015-04-02 13:07:58.905000,320.84,242.95,
-252.0,294.0,0.0,582.63,411.0,136.05,320.32,2015-04-02 13:07:59.918000,320.84,243.05,
-252.0,295.0,0.0,583.84,412.0,137.63,321.89,2015-04-02 13:08:00.924000,320.84,243.05,
-252.0,295.0,0.0,583.84,412.0,137.63,321.89,2015-04-02 13:08:01.969000,320.0,243.26,
-252.0,295.0,0.0,583.84,412.0,137.63,321.89,2015-04-02 13:08:02.978000,320.0,243.26,
-252.0,295.0,0.0,583.84,412.0,137.63,322.0,2015-04-02 13:08:03.982000,320.0,243.16,
-252.0,294.0,0.0,583.84,412.0,137.63,320.74,2015-04-02 13:08:05.014000,320.0,243.11,
-252.0,294.0,0.0,584.05,413.0,139.05,320.74,2015-04-02 13:08:06.022000,320.84,243.11,
-252.0,294.0,0.0,584.05,413.0,139.05,320.74,2015-04-02 13:08:07.027000,323.26,243.11,
-252.0,295.0,0.0,582.26,411.0,137.42,321.68,2015-04-02 13:08:08.078000,322.47,243.16,
-252.0,294.0,0.0,582.26,411.0,137.42,320.16,2015-04-02 13:08:09.091000,320.84,243.05,
-252.0,294.0,0.0,582.26,411.0,137.42,320.37,2015-04-02 13:08:10.097000,320.84,242.95,
-251.0,294.0,0.0,582.26,411.0,137.42,320.16,2015-04-02 13:08:11.137000,322.47,243.58,
-252.0,294.0,0.0,582.26,411.0,137.42,320.16,2015-04-02 13:08:12.145000,322.47,243.16,
-252.0,294.0,0.0,581.47,410.0,137.42,320.16,2015-04-02 13:08:13.150000,320.47,243.16,
-252.0,294.0,0.0,581.53,410.0,137.42,320.37,2015-04-02 13:08:14.341000,320.47,243.16,
-252.0,292.0,0.0,584.74,413.0,136.79,318.05,2015-04-02 13:08:15.375000,320.47,243.16,
-252.0,292.0,0.0,584.74,413.0,136.79,318.05,2015-04-02 13:08:16.380000,320.47,243.16,
-252.0,291.0,0.0,582.47,411.0,136.79,317.79,2015-04-02 13:08:17.418000,320.47,243.47,
-252.0,291.0,0.0,582.47,411.0,135.79,317.79,2015-04-02 13:08:18.424000,316.16,242.79,
-252.0,291.0,0.0,582.47,411.0,136.58,317.79,2015-04-02 13:08:19.430000,316.89,243.47,
-252.0,294.0,0.0,582.47,411.0,138.05,320.79,2015-04-02 13:08:20.553000,320.58,243.47,
-252.0,295.0,0.0,582.47,411.0,138.05,321.58,2015-04-02 13:08:21.561000,320.58,243.0,
-252.0,295.0,0.0,582.26,411.0,136.58,321.84,2015-04-02 13:08:22.566000,318.58,242.68,
-252.0,295.0,0.0,582.26,411.0,136.58,321.58,2015-04-02 13:08:23.633000,318.58,243.0,
-252.0,295.0,0.0,583.11,412.0,136.16,321.84,2015-04-02 13:08:24.644000,318.58,243.0,
-252.0,295.0,0.0,583.11,412.0,136.16,321.58,2015-04-02 13:08:25.649000,318.58,243.0,
-252.0,296.0,0.0,583.11,412.0,135.89,322.32,2015-04-02 13:08:26.700000,318.58,243.05,
-252.0,295.0,0.0,583.11,412.0,135.89,321.16,2015-04-02 13:08:27.714000,319.16,243.21,
-252.0,295.0,0.0,583.11,412.0,135.89,321.16,2015-04-02 13:08:28.719000,319.63,243.05,
-251.0,295.0,0.0,582.47,411.0,134.79,321.16,2015-04-02 13:08:29.935000,319.63,243.79,
-251.0,295.0,0.0,582.47,411.0,134.79,321.16,2015-04-02 13:08:30.940000,319.63,243.79,
-252.0,295.0,0.0,582.47,411.0,134.79,321.16,2015-04-02 13:08:31.944000,319.63,243.53,
-252.0,295.0,0.0,585.47,414.0,134.79,321.16,2015-04-02 13:08:33.152000,321.21,243.42,
-252.0,295.0,0.0,585.47,414.0,134.53,321.16,2015-04-02 13:08:34.158000,321.21,243.42,
-252.0,294.0,0.0,585.47,414.0,133.89,320.89,2015-04-02 13:08:35.162000,321.21,243.42,
-252.0,293.0,0.0,584.53,413.0,133.89,320.0,2015-04-02 13:08:36.229000,319.0,243.32,
-252.0,292.0,0.0,584.53,413.0,133.89,319.05,2015-04-02 13:08:37.236000,319.0,243.32,
-252.0,292.0,0.0,583.05,412.0,134.95,319.05,2015-04-02 13:08:38.241000,319.0,243.32,
-252.0,292.0,0.0,583.05,412.0,134.95,319.05,2015-04-02 13:08:39.374000,321.47,243.42,
-252.0,293.0,0.0,583.05,412.0,138.47,319.68,2015-04-02 13:08:40.383000,321.47,243.16,
-252.0,294.0,0.0,583.05,412.0,138.47,320.11,2015-04-02 13:08:41.388000,321.47,243.42,
-252.0,294.0,0.0,583.05,412.0,138.11,320.11,2015-04-02 13:08:42.512000,321.47,243.0,
-252.0,294.0,0.0,585.47,414.0,138.11,320.26,2015-04-02 13:08:43.520000,321.47,243.42,
-252.0,294.0,0.0,585.47,414.0,138.11,320.47,2015-04-02 13:08:44.523000,319.11,243.21,
-252.0,294.0,0.0,585.47,414.0,137.53,320.47,2015-04-02 13:08:45.970000,319.11,243.21,
-252.0,294.0,0.0,584.21,413.0,135.42,320.53,2015-04-02 13:08:46.974000,317.84,243.21,
-252.0,294.0,0.0,584.21,413.0,135.42,320.53,2015-04-02 13:08:47.980000,317.84,243.21,
-252.0,295.0,0.0,584.16,413.0,133.63,321.53,2015-04-02 13:08:49.046000,313.0,243.21,
-252.0,295.0,0.0,584.21,413.0,133.47,321.53,2015-04-02 13:08:50.056000,313.0,243.21,
-251.0,294.0,0.0,584.21,413.0,133.32,321.05,2015-04-02 13:08:51.060000,314.68,243.58,
-252.0,294.0,0.0,584.16,413.0,133.47,320.68,2015-04-02 13:08:52.191000,315.74,243.0,
-252.0,294.0,0.0,584.16,413.0,133.47,320.68,2015-04-02 13:08:53.231000,315.74,243.0,
-251.0,294.0,0.0,585.47,414.0,135.89,320.47,2015-04-02 13:08:54.237000,315.89,243.58,
-252.0,292.0,0.0,585.47,414.0,137.0,318.58,2015-04-02 13:08:55.347000,322.0,243.37,
-252.0,292.0,0.0,585.47,414.0,137.0,318.58,2015-04-02 13:08:56.354000,322.0,243.21,
-252.0,292.0,0.0,585.47,414.0,137.0,318.58,2015-04-02 13:08:57.360000,322.0,243.21,
-252.0,295.0,0.0,585.37,414.0,137.0,322.05,2015-04-02 13:08:58.397000,318.47,243.21,
-252.0,295.0,0.0,585.37,414.0,137.0,322.05,2015-04-02 13:08:59.416000,318.47,243.21,
-252.0,295.0,0.0,583.89,412.0,137.11,322.05,2015-04-02 13:09:00.421000,318.47,243.21,
-252.0,294.0,0.0,585.21,414.0,137.11,321.0,2015-04-02 13:09:01.448000,319.26,243.21,
-252.0,294.0,0.0,583.89,412.0,137.11,321.0,2015-04-02 13:09:02.457000,319.26,243.21,
-252.0,293.0,0.0,585.21,414.0,136.32,319.47,2015-04-02 13:09:03.461000,319.26,243.21,
-251.0,293.0,0.0,585.21,414.0,136.32,319.58,2015-04-02 13:09:04.615000,319.26,243.68,
-251.0,294.0,0.0,585.21,414.0,136.32,320.84,2015-04-02 13:09:05.621000,319.26,243.68,
-251.0,294.0,0.0,584.47,413.0,136.32,320.84,2015-04-02 13:09:06.626000,320.37,243.68,
-252.0,294.0,0.0,584.47,413.0,136.32,320.84,2015-04-02 13:09:07.713000,320.37,243.53,
-252.0,295.0,0.0,583.95,412.0,137.32,321.95,2015-04-02 13:09:08.717000,320.37,243.53,
-252.0,295.0,0.0,583.95,412.0,137.32,321.95,2015-04-02 13:09:09.722000,320.37,243.26,
-252.0,295.0,0.0,583.95,412.0,137.32,321.95,2015-04-02 13:09:10.747000,320.37,243.26,
-252.0,294.0,0.0,583.95,412.0,137.32,320.89,2015-04-02 13:09:11.754000,322.26,243.26,
-252.0,294.0,0.0,583.16,412.0,138.42,320.68,2015-04-02 13:09:12.759000,322.63,243.26,
-252.0,294.0,0.0,583.37,412.0,138.42,320.68,2015-04-02 13:09:13.903000,322.63,243.26,
-253.0,294.0,0.0,583.37,412.0,138.42,320.89,2015-04-02 13:09:14.912000,322.26,242.37,
-253.0,294.0,0.0,583.37,412.0,136.95,320.89,2015-04-02 13:09:15.918000,320.0,242.37,
-253.0,295.0,0.0,584.11,413.0,137.74,321.47,2015-04-02 13:09:17.011000,320.0,242.37,
-252.0,296.0,0.0,584.11,413.0,136.95,322.37,2015-04-02 13:09:18.016000,318.0,242.95,
-252.0,295.0,0.0,584.11,413.0,136.95,321.68,2015-04-02 13:09:19.021000,318.0,243.21,
-252.0,295.0,0.0,582.05,411.0,133.89,321.47,2015-04-02 13:09:20.066000,317.11,243.21,
-252.0,295.0,0.0,582.05,411.0,133.89,321.47,2015-04-02 13:09:21.072000,317.11,243.11,
-252.0,293.0,0.0,582.05,411.0,133.89,319.74,2015-04-02 13:09:22.077000,317.11,243.11,
-252.0,293.0,0.0,584.95,413.0,137.53,319.74,2015-04-02 13:09:23.163000,321.53,243.16,
-252.0,292.0,0.0,584.95,413.0,137.53,318.79,2015-04-02 13:09:24.169000,321.53,243.11,
-252.0,292.0,0.0,584.95,413.0,137.53,318.79,2015-04-02 13:09:25.173000,321.53,243.11,
-252.0,292.0,0.0,584.32,413.0,137.53,318.79,2015-04-02 13:09:26.316000,317.84,243.16,
-252.0,292.0,0.0,584.32,413.0,137.53,318.11,2015-04-02 13:09:27.323000,317.84,243.05,
-252.0,292.0,0.0,583.42,412.0,137.74,318.11,2015-04-02 13:09:28.327000,317.84,243.05,
-252.0,294.0,0.0,583.42,412.0,137.74,320.63,2015-04-02 13:09:29.387000,318.26,243.32,
-252.0,294.0,0.0,583.42,412.0,137.74,320.63,2015-04-02 13:09:30.396000,318.26,243.32,
-252.0,294.0,0.0,583.42,412.0,135.89,320.63,2015-04-02 13:09:31.402000,318.26,243.05,
-252.0,294.0,0.0,583.42,412.0,135.89,320.63,2015-04-02 13:09:32.463000,318.26,243.32,
-252.0,294.0,0.0,584.0,412.0,135.89,320.58,2015-04-02 13:09:33.468000,318.26,243.53,
-252.0,294.0,0.0,584.0,412.0,136.32,320.58,2015-04-02 13:09:34.473000,321.0,243.53,
-252.0,294.0,0.0,584.0,412.0,136.32,320.26,2015-04-02 13:09:35.560000,321.0,243.53,
-251.0,294.0,0.0,582.84,411.0,136.32,320.58,2015-04-02 13:09:36.571000,321.0,243.74,
-251.0,294.0,0.0,582.84,411.0,136.32,320.58,2015-04-02 13:09:37.576000,320.63,243.74,
-252.0,294.0,0.0,582.84,411.0,136.58,320.95,2015-04-02 13:09:38.681000,320.63,243.53,
-252.0,294.0,0.0,584.47,413.0,138.0,320.63,2015-04-02 13:09:39.687000,320.63,243.53,
-251.0,294.0,0.0,584.47,413.0,138.0,320.63,2015-04-02 13:09:40.692000,321.37,243.79,
-252.0,293.0,0.0,584.47,413.0,138.0,319.74,2015-04-02 13:09:41.793000,321.37,243.42,
-252.0,294.0,0.0,582.42,411.0,135.89,320.63,2015-04-02 13:09:42.802000,321.37,243.42,
-252.0,293.0,0.0,582.42,411.0,135.89,319.74,2015-04-02 13:09:43.808000,320.0,243.21,
-252.0,293.0,0.0,582.42,411.0,135.89,319.53,2015-04-02 13:09:45.266000,320.0,242.63,
-252.0,293.0,0.0,582.42,411.0,138.26,319.74,2015-04-02 13:09:46.271000,320.0,242.63,
-252.0,294.0,0.0,582.42,411.0,138.26,320.58,2015-04-02 13:09:47.277000,320.53,242.58,
-252.0,294.0,0.0,582.42,411.0,138.26,320.58,2015-04-02 13:09:48.303000,322.84,243.21,
-252.0,294.0,0.0,582.42,411.0,137.26,320.58,2015-04-02 13:09:49.309000,322.84,242.58,
-252.0,294.0,0.0,582.42,411.0,137.26,320.58,2015-04-02 13:09:50.314000,322.0,242.58,
-252.0,293.0,0.0,583.42,412.0,137.26,320.0,2015-04-02 13:09:51.381000,322.0,242.58,
-251.0,293.0,0.0,583.42,412.0,136.26,320.0,2015-04-02 13:09:52.388000,322.05,244.11,
-252.0,293.0,0.0,583.42,412.0,135.58,320.0,2015-04-02 13:09:53.393000,322.0,242.58,
-252.0,293.0,0.0,582.16,411.0,136.21,319.95,2015-04-02 13:09:54.432000,322.0,242.58,
-252.0,295.0,0.0,583.11,412.0,141.89,321.42,2015-04-02 13:09:56.443000,326.68,243.32,
-252.0,295.0,0.0,583.11,412.0,141.89,321.42,2015-04-02 13:09:58.462000,326.68,243.32,
-252.0,295.0,0.0,583.11,412.0,141.47,321.42,2015-04-02 13:09:59.467000,324.74,243.32,
-252.0,294.0,0.0,583.11,412.0,141.47,320.47,2015-04-02 13:10:00.613000,324.74,243.32,
-252.0,293.0,0.0,583.47,412.0,138.79,319.95,2015-04-02 13:10:01.621000,324.74,243.37,
-252.0,294.0,0.0,583.47,412.0,138.21,320.47,2015-04-02 13:10:02.627000,321.11,243.32,
-251.0,294.0,0.0,581.79,410.0,136.95,320.58,2015-04-02 13:10:03.738000,317.84,244.0,
-252.0,293.0,0.0,581.79,410.0,135.0,319.95,2015-04-02 13:10:04.756000,316.58,243.16,
-252.0,294.0,0.0,582.32,411.0,134.05,320.58,2015-04-02 13:10:05.762000,316.58,243.16,
-252.0,294.0,0.0,582.32,411.0,134.05,320.58,2015-04-02 13:10:06.810000,316.58,243.16,
-252.0,294.0,0.0,582.32,411.0,134.05,320.11,2015-04-02 13:10:07.819000,316.58,242.89,
-252.0,293.0,0.0,582.32,411.0,133.63,319.89,2015-04-02 13:10:08.824000,316.58,242.89,
-252.0,293.0,0.0,582.32,411.0,133.26,320.0,2015-04-02 13:10:09.986000,315.0,242.89,
-252.0,293.0,0.0,582.11,411.0,136.26,320.0,2015-04-02 13:10:10.991000,315.0,242.89,
-252.0,293.0,0.0,582.11,411.0,136.26,320.0,2015-04-02 13:10:11.996000,319.84,242.89,
-252.0,293.0,0.0,582.11,411.0,136.26,320.0,2015-04-02 13:10:13.116000,319.84,243.47,
-252.0,293.0,0.0,583.68,412.0,136.26,320.05,2015-04-02 13:10:14.122000,320.37,243.37,
-252.0,293.0,0.0,583.68,412.0,136.26,320.05,2015-04-02 13:10:15.127000,320.37,243.47,
-252.0,293.0,0.0,583.68,412.0,137.16,320.05,2015-04-02 13:10:16.143000,320.37,243.47,
-252.0,293.0,0.0,583.68,412.0,136.05,320.05,2015-04-02 13:10:17.150000,317.0,243.37,
-252.0,292.0,0.0,583.68,412.0,136.05,319.0,2015-04-02 13:10:18.155000,317.0,243.32,
-252.0,292.0,0.0,582.42,411.0,136.95,319.0,2015-04-02 13:10:19.259000,317.0,243.0,
-252.0,294.0,0.0,582.42,411.0,136.95,320.95,2015-04-02 13:10:20.264000,318.26,243.0,
-252.0,294.0,0.0,585.21,414.0,134.68,320.95,2015-04-02 13:10:21.270000,318.26,243.0,
-252.0,294.0,0.0,584.58,413.0,136.95,320.95,2015-04-02 13:10:22.342000,318.26,243.32,
-252.0,294.0,0.0,584.58,413.0,136.95,320.95,2015-04-02 13:10:23.347000,318.26,243.11,
-251.0,294.0,0.0,584.58,413.0,136.84,320.26,2015-04-02 13:10:24.353000,318.26,243.74,
-252.0,294.0,0.0,584.58,413.0,136.84,320.26,2015-04-02 13:10:25.463000,319.11,243.53,
-252.0,294.0,0.0,583.32,412.0,136.84,320.26,2015-04-02 13:10:26.469000,319.11,243.53,
-252.0,294.0,0.0,583.32,412.0,136.84,320.26,2015-04-02 13:10:27.474000,319.11,243.53,
-252.0,294.0,0.0,583.32,412.0,136.84,320.26,2015-04-02 13:10:28.556000,319.11,243.53,
-252.0,293.0,0.0,583.53,412.0,137.0,319.16,2015-04-02 13:10:29.562000,319.11,243.53,
-251.0,293.0,0.0,583.53,412.0,137.0,319.16,2015-04-02 13:10:30.567000,321.11,243.74,
-251.0,293.0,0.0,583.53,412.0,137.0,319.16,2015-04-02 13:10:31.623000,321.11,243.74,
-252.0,293.0,0.0,583.21,412.0,135.26,319.74,2015-04-02 13:10:32.631000,321.11,243.05,
-252.0,293.0,0.0,583.21,412.0,135.26,319.74,2015-04-02 13:10:33.637000,318.05,242.89,
-252.0,293.0,0.0,583.21,412.0,135.26,319.74,2015-04-02 13:10:34.674000,318.05,242.89,
-252.0,295.0,0.0,583.21,412.0,135.11,321.21,2015-04-02 13:10:35.683000,317.16,242.89,
-252.0,292.0,0.0,583.21,412.0,134.32,318.53,2015-04-02 13:10:36.687000,316.47,242.89,
-252.0,292.0,0.0,581.84,410.0,134.37,318.53,2015-04-02 13:10:37.761000,316.47,242.89,
-252.0,292.0,0.0,581.84,410.0,134.37,318.53,2015-04-02 13:10:38.766000,316.47,242.95,
-252.0,293.0,0.0,581.84,410.0,134.37,319.47,2015-04-02 13:10:39.771000,316.47,242.95,
-252.0,292.0,0.0,583.32,412.0,137.89,318.47,2015-04-02 13:10:40.831000,319.63,242.95,
-252.0,293.0,0.0,583.32,412.0,137.89,319.47,2015-04-02 13:10:41.847000,319.63,243.16,
-252.0,293.0,0.0,583.32,412.0,137.89,319.47,2015-04-02 13:10:42.853000,319.63,243.26,
-252.0,293.0,0.0,582.63,411.0,137.89,319.47,2015-04-02 13:10:43.889000,321.42,243.32,
-252.0,292.0,0.0,582.63,411.0,137.89,318.37,2015-04-02 13:10:44.899000,318.58,243.26,
-252.0,292.0,0.0,582.63,411.0,138.32,318.47,2015-04-02 13:10:45.904000,318.58,243.16,
-252.0,292.0,0.0,582.63,411.0,138.32,318.47,2015-04-02 13:10:47.125000,321.21,243.0,
-252.0,292.0,0.0,582.21,411.0,138.32,318.47,2015-04-02 13:10:48.132000,321.21,243.0,
-252.0,293.0,0.0,582.21,411.0,135.89,319.89,2015-04-02 13:10:49.137000,318.0,242.63,
-252.0,293.0,0.0,582.21,411.0,135.89,319.89,2015-04-02 13:10:50.222000,316.16,242.63,
-252.0,293.0,0.0,582.21,411.0,135.89,319.89,2015-04-02 13:10:51.228000,316.16,242.68,
-252.0,292.0,0.0,584.0,412.0,137.26,318.53,2015-04-02 13:10:52.234000,316.16,243.11,
-252.0,292.0,0.0,584.0,412.0,137.26,318.53,2015-04-02 13:10:53.298000,320.63,243.21,
-252.0,292.0,0.0,584.0,412.0,137.26,318.26,2015-04-02 13:10:54.304000,320.63,243.21,
-252.0,292.0,0.0,583.05,412.0,137.26,318.26,2015-04-02 13:10:55.310000,320.63,243.21,
-252.0,292.0,0.0,583.05,412.0,137.26,318.26,2015-04-02 13:10:56.360000,319.05,243.21,
-252.0,292.0,0.0,583.05,412.0,137.79,319.0,2015-04-02 13:10:57.365000,319.05,242.63,
-252.0,292.0,0.0,583.05,412.0,137.79,319.0,2015-04-02 13:10:58.371000,319.05,242.63,
-252.0,295.0,0.0,583.05,412.0,137.79,321.95,2015-04-02 13:10:59.420000,319.05,242.68,
-252.0,295.0,0.0,584.21,413.0,135.68,321.95,2015-04-02 13:11:00.426000,319.05,242.68,
-252.0,295.0,0.0,584.21,413.0,135.68,321.95,2015-04-02 13:11:01.432000,320.16,242.68,
-252.0,292.0,0.0,584.26,413.0,135.68,318.68,2015-04-02 13:11:02.477000,320.16,242.68,
-253.0,292.0,0.0,584.26,413.0,136.0,318.68,2015-04-02 13:11:03.487000,318.47,242.37,
-253.0,292.0,0.0,584.26,413.0,136.0,318.68,2015-04-02 13:11:04.492000,318.47,242.37,
-252.0,296.0,0.0,584.26,413.0,136.26,322.21,2015-04-02 13:11:05.626000,318.47,242.63,
-252.0,296.0,0.0,584.26,413.0,136.26,322.21,2015-04-02 13:11:06.671000,318.47,242.63,
-252.0,296.0,0.0,582.63,411.0,136.26,322.26,2015-04-02 13:11:07.677000,318.47,243.37,
-252.0,296.0,0.0,582.63,411.0,136.26,322.26,2015-04-02 13:11:08.771000,318.0,243.42,
-252.0,295.0,0.0,583.05,412.0,136.26,321.84,2015-04-02 13:11:09.777000,318.0,243.42,
-252.0,294.0,0.0,582.63,411.0,135.74,320.79,2015-04-02 13:11:10.782000,318.95,243.42,
-252.0,294.0,0.0,582.63,411.0,135.74,320.79,2015-04-02 13:11:11.862000,318.95,243.47,
-252.0,294.0,0.0,582.58,411.0,135.74,320.32,2015-04-02 13:11:12.868000,318.95,243.26,
-252.0,294.0,0.0,582.58,411.0,135.74,320.26,2015-04-02 13:11:13.873000,318.95,243.26,
-252.0,294.0,0.0,582.58,411.0,136.42,320.26,2015-04-02 13:11:14.941000,318.95,243.26,
-252.0,294.0,0.0,582.63,411.0,136.42,320.32,2015-04-02 13:11:15.946000,317.37,243.26,
-252.0,294.0,0.0,582.63,411.0,136.58,320.32,2015-04-02 13:11:16.952000,317.37,243.11,
-252.0,294.0,0.0,582.63,411.0,136.58,320.47,2015-04-02 13:11:18.009000,317.37,243.11,
-252.0,294.0,0.0,582.63,411.0,136.58,321.0,2015-04-02 13:11:19.015000,317.37,242.84,
-252.0,294.0,0.0,582.26,411.0,136.0,321.11,2015-04-02 13:11:20.021000,317.37,243.11,
